index_date,index_place,index_product,index_value,base_volume,base_amount,base_trades
2019-04-09,EVR,REG,39120.0,14210,555898640,170
2019-04-09,EVR,SUG,22271.0,538,11981775,13
2019-04-09,EVR,TRD,43056.0,2401,103377205,18
2019-04-09,SIB,DTL,47232.0,6260,295671625,64
2019-04-09,SIB,DTM,0.0,0,0,0
2019-04-09,SIB,DTZ,0.0,0,0,0
2019-04-09,SIB,MZT,18150.0,4745,86122335,30
2019-04-09,SIB,PRM,42269.0,2460,103980600,27
2019-04-09,SIB,REG,38844.0,6485,251905560,79
2019-04-09,SIB,SUG,20102.0,1892,38032695,35
2019-04-09,SIB,TRD,43169.0,3500,151090345,28
2019-04-10,DAL,DTL,50022.0,2600,130056550,27
2019-04-10,DAL,DTM,0.0,0,0,0
2019-04-10,DAL,DTZ,0.0,0,0,0
2019-04-10,DAL,MZT,18889.0,1560,29466645,13
2019-04-10,DAL,PRM,44708.0,1380,61696500,14
2019-04-10,DAL,REG,41982.0,3180,133504200,45
2019-04-10,DAL,TRD,43031.0,1105,47548800,12
2019-04-10,EVR,DTL,46039.0,13475,620368835,117
2019-04-10,EVR,DTM,0.0,0,0,0
2019-04-10,EVR,DTZ,0.0,0,0,0
2019-04-10,EVR,MZT,18930.0,4680,88592985,36
2019-04-10,EVR,PRM,41321.0,5700,235530960,65
2019-04-10,EVR,REG,38648.0,13775,532374885,169
2019-04-10,EVR,SUG,21982.0,431,9474150,12
2019-04-10,EVR,TRD,43004.0,2917,125443050,18
2019-04-10,SIB,DTL,46979.0,6855,322040110,63
2019-04-10,SIB,DTM,0.0,0,0,0
2019-04-10,SIB,DTZ,0.0,0,0,0
2019-04-10,SIB,MZT,18407.0,4095,75376990,24
2019-04-10,SIB,PRM,42123.0,2160,90985560,23
2019-04-10,SIB,REG,38322.0,7590,290863065,95
2019-04-10,SIB,SUG,19615.0,1784,34993784,38
2019-04-10,SIB,TRD,42152.0,2460,103695125,17
2019-04-11,DAL,DTL,50200.0,2600,130519935,28
2019-04-11,DAL,DTM,0.0,0,0,0
2019-04-11,DAL,DTZ,0.0,0,0,0
2019-04-11,DAL,MZT,21026.0,715,15033395,5
2019-04-11,DAL,PRM,44635.0,1440,64275000,14
2019-04-11,DAL,REG,42081.0,3300,138866760,42
2019-04-11,DAL,TRD,42404.0,1235,52368745,11
2019-04-11,EVR,DTL,46169.0,15140,698995780,127
2019-04-11,EVR,DTM,0.0,0,0,0
2019-04-11,EVR,DTZ,0.0,0,0,0
2019-04-11,EVR,MZT,19026.0,6825,129849785,43
2019-04-11,EVR,PRM,41764.0,8170,341209200,56
2019-04-11,EVR,REG,38584.0,14955,577028820,170
2019-04-11,EVR,SUG,21790.0,503,10960400,13
2019-04-11,EVR,TRD,44142.0,1676,73981290,14
2019-04-11,SIB,DTL,47180.0,6660,314218890,63
2019-04-11,SIB,DTM,0.0,0,0,0
2019-04-11,SIB,DTZ,0.0,0,0,0
2019-04-11,SIB,MZT,18683.0,4680,87434945,20
2019-04-11,SIB,PRM,42209.0,2220,93704100,22
2019-04-11,SIB,REG,38138.0,7515,286604640,83
2019-04-11,SIB,SUG,19376.0,1914,37085712,32
2019-04-11,SIB,TRD,42081.0,1485,62490495,15
2019-04-12,DAL,DTL,50277.0,2665,133989245,25
2019-04-12,DAL,DTM,0.0,0,0,0
2019-04-12,DAL,DTZ,0.0,0,0,0
2019-04-12,DAL,MZT,21502.0,585,12578865,8
2019-04-12,DAL,PRM,44592.0,1380,61536540,16
2019-04-12,DAL,REG,41610.0,2880,119837640,36
2019-04-12,DAL,TRD,42213.0,2340,98777445,23
2019-04-12,EVR,DTL,45989.0,14030,645228135,116
2019-04-12,EVR,DTM,0.0,0,0,0
2019-04-12,EVR,DTZ,0.0,0,0,0
2019-04-12,EVR,MZT,19566.0,6630,129723555,54
2019-04-12,EVR,PRM,41192.0,5650,232733820,58
2019-04-12,EVR,REG,38471.0,13345,513391645,156
2019-04-12,EVR,SUG,21881.0,503,11006025,14
2019-04-12,EVR,TRD,43312.0,790,34216370,9
2019-04-12,SIB,DTL,47103.0,7115,335136235,62
2019-04-12,SIB,DTM,0.0,0,0,0
2019-04-12,SIB,DTZ,0.0,0,0,0
2019-04-12,SIB,MZT,18991.0,2340,44438420,19
2019-04-12,SIB,PRM,42070.0,2160,90871320,25
2019-04-12,SIB,REG,38068.0,7705,293312245,87
2019-04-12,SIB,SUG,19300.0,2113,40780402,35
2019-04-12,SIB,TRD,42012.0,2655,111542445,26
2019-04-15,DAL,DTL,50127.0,2665,133587870,25
2019-04-15,DAL,DTM,0.0,0,0,0
2019-04-15,DAL,DTZ,0.0,0,0,0
2019-04-15,DAL,MZT,20578.0,715,14713400,10
2019-04-15,DAL,PRM,44505.0,1440,64087440,14
2019-04-15,DAL,REG,41489.0,2820,116999280,33
2019-04-15,DAL,TRD,41373.0,2015,83365815,17
2019-04-15,EVR,DTL,45862.0,16830,771860915,140
2019-04-15,EVR,DTM,0.0,0,0,0
2019-04-15,EVR,DTZ,0.0,0,0,0
2019-04-15,EVR,MZT,19235.0,4160,80016950,36
2019-04-15,EVR,PRM,41367.0,5905,244270070,65
2019-04-15,EVR,REG,38401.0,13325,511688280,156
2019-04-15,EVR,SUG,22033.0,605,13329700,16
2019-04-15,EVR,TRD,43614.0,1975,86137390,14
2019-04-15,SIB,DTL,47063.0,7750,364736290,60
2019-04-15,SIB,DTM,0.0,0,0,0
2019-04-15,SIB,DTZ,0.0,0,0,0
2019-04-15,SIB,MZT,18870.0,2535,47834605,21
2019-04-15,SIB,PRM,41963.0,2405,100922180,28
2019-04-15,SIB,REG,37913.0,9675,366808360,97
2019-04-15,SIB,SUG,19411.0,2399,46567764,45
2019-04-15,SIB,TRD,41231.0,2140,88233815,19
2019-04-16,DAL,DTL,50007.0,2600,130018590,28
2019-04-16,DAL,DTM,0.0,0,0,0
2019-04-16,DAL,DTZ,0.0,0,0,0
2019-04-16,DAL,MZT,20616.0,715,14740700,10
2019-04-16,DAL,PRM,44726.0,1500,67088880,14
2019-04-16,DAL,REG,41973.0,2280,95697360,27
2019-04-16,DAL,TRD,41228.0,2210,91113815,21
2019-04-16,EVR,DTL,46022.0,16040,738198515,130
2019-04-16,EVR,DTM,0.0,0,0,0
2019-04-16,EVR,DTZ,0.0,0,0,0
2019-04-16,EVR,MZT,19414.0,3315,64358775,30
2019-04-16,EVR,PRM,41438.0,5915,245103400,61
2019-04-16,EVR,REG,38409.0,13030,500467740,148
2019-04-16,EVR,SUG,21633.0,430,9302400,12
2019-04-16,EVR,TRD,43745.0,1908,83466225,8
2019-04-16,SIB,DTL,46994.0,7505,352687920,65
2019-04-16,SIB,DTM,0.0,0,0,0
2019-04-16,SIB,DTZ,0.0,0,0,0
2019-04-16,SIB,MZT,19060.0,1495,28494050,14
2019-04-16,SIB,PRM,42152.0,2220,93576540,23
2019-04-16,SIB,REG,37948.0,8945,339441700,89
2019-04-16,SIB,SUG,19240.0,1734,33362380,38
2019-04-16,SIB,TRD,41089.0,2330,95738065,22
2019-04-17,DAL,DTL,49964.0,2535,126659650,28
2019-04-17,DAL,DTM,0.0,0,0,0
2019-04-17,DAL,DTZ,0.0,0,0,0
2019-04-17,DAL,MZT,20898.0,1560,32600165,18
2019-04-17,DAL,PRM,44770.0,1380,61782000,16
2019-04-17,DAL,REG,41911.0,2220,93043260,25
2019-04-17,DAL,TRD,40031.0,3575,143110630,31
2019-04-17,EVR,DTL,46102.0,16690,769443595,151
2019-04-17,EVR,DTM,0.0,0,0,0
2019-04-17,EVR,DTZ,0.0,0,0,0
2019-04-17,EVR,MZT,19297.0,4160,80276820,31
2019-04-17,EVR,PRM,41897.0,6360,266465485,76
2019-04-17,EVR,REG,38625.0,15665,605054780,166
2019-04-17,EVR,SUG,21008.0,681,14306400,17
2019-04-17,EVR,TRD,43813.0,4166,182523325,17
2019-04-17,SIB,DTL,46675.0,10050,469085070,91
2019-04-17,SIB,DTM,0.0,0,0,0
2019-04-17,SIB,DTZ,0.0,0,0,0
2019-04-17,SIB,MZT,19444.0,2600,50555115,22
2019-04-17,SIB,PRM,42306.0,2225,94130600,28
2019-04-17,SIB,REG,38071.0,8960,341117640,100
2019-04-17,SIB,SUG,18738.0,1997,37420400,35
2019-04-17,SIB,TRD,40063.0,3885,155645430,34
2019-04-18,DAL,DTL,49426.0,1820,89954540,16
2019-04-18,DAL,DTM,0.0,0,0,0
2019-04-18,DAL,DTZ,0.0,0,0,0
2019-04-18,DAL,MZT,19548.0,1365,26682695,14
2019-04-18,DAL,PRM,44189.0,1020,45072420,12
2019-04-18,DAL,REG,41296.0,1560,64422180,23
2019-04-18,DAL,TRD,39327.0,3835,150817680,32
2019-04-18,EVR,DTL,46200.0,16410,758142300,134
2019-04-18,EVR,DTM,0.0,0,0,0
2019-04-18,EVR,DTZ,0.0,0,0,0
2019-04-18,EVR,MZT,19182.0,3705,71068985,31
2019-04-18,EVR,PRM,42572.0,8645,368038220,86
2019-04-18,EVR,REG,39409.0,13200,520200000,135
2019-04-18,EVR,SUG,20487.0,1320,27042300,25
2019-04-18,EVR,TRD,43124.0,2625,113200465,16
2019-04-18,SIB,DTL,46356.0,8260,382903430,66
2019-04-18,SIB,DTM,0.0,0,0,0
2019-04-18,SIB,DTZ,0.0,0,0,0
2019-04-18,SIB,MZT,17953.0,1885,33842120,18
2019-04-18,SIB,PRM,42358.0,3720,157571400,36
2019-04-18,SIB,REG,38577.0,8115,313054480,67
2019-04-18,SIB,SUG,19069.0,2731,52078228,42
2019-04-18,SIB,TRD,39774.0,4800,190917305,36
2019-04-19,DAL,DTL,49520.0,1820,90125620,18
2019-04-19,DAL,DTM,0.0,0,0,0
2019-04-19,DAL,DTZ,0.0,0,0,0
2019-04-19,DAL,MZT,19478.0,780,15192775,9
2019-04-19,DAL,PRM,44497.0,1020,45387120,9
2019-04-19,DAL,REG,41695.0,1560,65044620,18
2019-04-19,DAL,TRD,40553.0,3965,160790890,34
2019-04-19,EVR,DTL,46219.0,15875,733732450,110
2019-04-19,EVR,DTM,0.0,0,0,0
2019-04-19,EVR,DTZ,0.0,0,0,0
2019-04-19,EVR,MZT,18890.0,4745,89634155,30
2019-04-19,EVR,PRM,42417.0,7685,325973260,76
2019-04-19,EVR,REG,39662.0,12775,506683860,133
2019-04-19,EVR,SUG,20818.0,692,14405880,15
2019-04-19,EVR,TRD,43839.0,1097,48091850,13
2019-04-19,SIB,DTL,46429.0,7715,358202485,61
2019-04-19,SIB,DTM,0.0,0,0,0
2019-04-19,SIB,DTZ,0.0,0,0,0
2019-04-19,SIB,MZT,18116.0,2210,40035775,16
2019-04-19,SIB,PRM,42005.0,3840,161300880,35
2019-04-19,SIB,REG,38694.0,7145,276469020,71
2019-04-19,SIB,SUG,18706.0,1889,35336200,29
2019-04-19,SIB,TRD,40518.0,4150,168150140,37
2019-04-22,DAL,DTL,49807.0,1885,93886650,19
2019-04-22,DAL,DTM,0.0,0,0,0
2019-04-22,DAL,DTZ,0.0,0,0,0
2019-04-22,DAL,MZT,18092.0,1625,29399500,15
2019-04-22,DAL,PRM,44302.0,780,34555320,9
2019-04-22,DAL,REG,41908.0,1560,65376360,16
2019-04-22,DAL,TRD,39585.0,3770,149236945,32
2019-04-22,EVR,DTL,46109.0,16170,745584980,122
2019-04-22,EVR,DTM,0.0,0,0,0
2019-04-22,EVR,DTZ,0.0,0,0,0
2019-04-22,EVR,MZT,19294.0,5070,97818630,40
2019-04-22,EVR,PRM,42319.0,8405,355689240,95
2019-04-22,EVR,REG,39507.0,13000,513591080,134
2019-04-22,EVR,SUG,20453.0,852,17426200,19
2019-04-22,EVR,TRD,43727.0,4064,177704700,26
2019-04-22,SIB,DTL,46137.0,8815,406696920,69
2019-04-22,SIB,DTM,0.0,0,0,0
2019-04-22,SIB,DTZ,0.0,0,0,0
2019-04-22,SIB,MZT,17612.0,2275,40067560,22
2019-04-22,SIB,PRM,41753.0,3785,158035140,43
2019-04-22,SIB,REG,38674.0,10225,395441480,77
2019-04-22,SIB,SUG,19067.0,1435,27361300,27
2019-04-22,SIB,TRD,39831.0,4280,170476945,38
2019-04-23,DAL,DTL,49741.0,1820,90528945,16
2019-04-23,DAL,DTM,0.0,0,0,0
2019-04-23,DAL,DTZ,0.0,0,0,0
2019-04-23,DAL,MZT,18192.0,1625,29561220,15
2019-04-23,DAL,PRM,44355.0,840,37258260,13
2019-04-23,DAL,REG,42524.0,1740,73992060,18
2019-04-23,DAL,TRD,39419.0,3900,153735400,30
2019-04-23,EVR,DTL,46211.0,15565,719278160,125
2019-04-23,EVR,DTM,0.0,0,0,0
2019-04-23,EVR,DTZ,0.0,0,0,0
2019-04-23,EVR,MZT,19270.0,3705,71394505,36
2019-04-23,EVR,PRM,42667.0,7855,335152340,86
2019-04-23,EVR,REG,39793.0,11630,462794580,127
2019-04-23,EVR,SUG,21218.0,875,18565350,17
2019-04-23,EVR,TRD,43810.0,2678,117324255,19
2019-04-23,SIB,DTL,46441.0,7975,370363725,61
2019-04-23,SIB,DTM,0.0,0,0,0
2019-04-23,SIB,DTZ,0.0,0,0,0
2019-04-23,SIB,MZT,17608.0,2275,40058850,20
2019-04-23,SIB,PRM,42228.0,2830,119506460,33
2019-04-23,SIB,REG,39513.0,4940,195194280,49
2019-04-23,SIB,SUG,19598.0,1532,30024062,26
2019-04-23,SIB,TRD,39697.0,4410,175064400,36
2019-04-24,DAL,DTL,50159.0,1950,97809595,17
2019-04-24,DAL,DTM,0.0,0,0,0
2019-04-24,DAL,DTZ,0.0,0,0,0
2019-04-24,DAL,MZT,18353.0,1625,29822910,13
2019-04-24,DAL,PRM,44991.0,900,40492260,10
2019-04-24,DAL,REG,43458.0,2520,109515180,29
2019-04-24,DAL,TRD,39806.0,3965,157831440,32
2019-04-24,EVR,DTL,46259.0,23265,1076220375,155
2019-04-24,EVR,DTM,0.0,0,0,0
2019-04-24,EVR,DTZ,0.0,0,0,0
2019-04-24,EVR,MZT,19482.0,3900,75978955,32
2019-04-24,EVR,PRM,43741.0,10390,454467720,85
2019-04-24,EVR,REG,41120.0,12805,526540160,127
2019-04-24,EVR,SUG,22148.0,754,16699919,18
2019-04-24,EVR,TRD,44181.0,3796,167710535,22
2019-04-24,SIB,DTL,46189.0,14805,683830975,94
2019-04-24,SIB,DTM,0.0,0,0,0
2019-04-24,SIB,DTZ,0.0,0,0,0
2019-04-24,SIB,MZT,17802.0,2340,41656095,18
2019-04-24,SIB,PRM,42827.0,3000,128482140,29
2019-04-24,SIB,REG,40795.0,6010,245176040,53
2019-04-24,SIB,SUG,20469.0,1353,27695119,25
2019-04-24,SIB,TRD,39879.0,4215,168089590,36
2019-04-25,DAL,DTL,50390.0,1950,98261345,16
2019-04-25,DAL,DTM,0.0,0,0,0
2019-04-25,DAL,DTZ,0.0,0,0,0
2019-04-25,DAL,MZT,18466.0,1625,30007900,11
2019-04-25,DAL,PRM,45311.0,960,43498200,10
2019-04-25,DAL,REG,44050.0,2520,111005940,29
2019-04-25,DAL,TRD,40147.0,3705,148746390,32
2019-04-25,EVR,DTL,46572.0,24430,1137745455,159
2019-04-25,EVR,DTM,0.0,0,0,0
2019-04-25,EVR,DTZ,0.0,0,0,0
2019-04-25,EVR,MZT,19751.0,3770,74460555,29
2019-04-25,EVR,PRM,44106.0,6900,304334400,83
2019-04-25,EVR,REG,42075.0,13455,566115840,160
2019-04-25,EVR,SUG,22387.0,816,18267534,19
2019-04-25,EVR,TRD,43405.0,2265,98311250,25
2019-04-25,SIB,DTL,46392.0,12335,572245400,73
2019-04-25,SIB,DTM,0.0,0,0,0
2019-04-25,SIB,DTZ,0.0,0,0,0
2019-04-25,SIB,MZT,18038.0,2340,42208725,15
2019-04-25,SIB,PRM,43497.0,2880,125272320,35
2019-04-25,SIB,REG,41824.0,5705,238607180,61
2019-04-25,SIB,SUG,20063.0,2886,57901518,48
2019-04-25,SIB,TRD,40182.0,4020,161531650,35
2019-04-26,DAL,DTL,50457.0,2015,101671115,21
2019-04-26,DAL,DTM,0.0,0,0,0
2019-04-26,DAL,DTZ,0.0,0,0,0
2019-04-26,DAL,MZT,20095.0,2990,60084635,26
2019-04-26,DAL,PRM,45763.0,960,43932180,10
2019-04-26,DAL,REG,44548.0,2520,112261140,23
2019-04-26,DAL,TRD,41376.0,3965,164056425,37
2019-04-26,EVR,DTL,46762.0,20465,956985860,131
2019-04-26,EVR,DTM,0.0,0,0,0
2019-04-26,EVR,DTZ,0.0,0,0,0
2019-04-26,EVR,MZT,19694.0,2795,55043950,23
2019-04-26,EVR,PRM,44468.0,8640,384201900,69
2019-04-26,EVR,REG,42113.0,11290,475457840,118
2019-04-26,EVR,SUG,22505.0,816,18364082,20
2019-04-26,EVR,TRD,44226.0,3605,159434650,21
2019-04-26,SIB,DTL,46687.0,11330,528964395,59
2019-04-26,SIB,DTM,0.0,0,0,0
2019-04-26,SIB,DTZ,0.0,0,0,0
2019-04-26,SIB,MZT,19486.0,3445,67129335,29
2019-04-26,SIB,PRM,43781.0,2760,120835140,29
2019-04-26,SIB,REG,42231.0,5650,238606760,48
2019-04-26,SIB,SUG,20699.0,1842,38128454,33
2019-04-26,SIB,TRD,41340.0,4215,174249620,39
2019-04-29,DAL,DTL,50933.0,2080,105940835,15
2019-04-29,DAL,DTM,0.0,0,0,0
2019-04-29,DAL,DTZ,0.0,0,0,0
2019-04-29,DAL,MZT,19969.0,3055,61006400,22
2019-04-29,DAL,PRM,45951.0,1260,57898560,13
2019-04-29,DAL,REG,44786.0,2820,126296700,26
2019-04-29,DAL,TRD,41337.0,1950,80607020,23
2019-04-29,EVR,DTL,46607.0,24320,1133481955,162
2019-04-29,EVR,DTM,0.0,0,0,0
2019-04-29,EVR,DTZ,0.0,0,0,0
2019-04-29,EVR,MZT,19448.0,3055,59415135,33
2019-04-29,EVR,PRM,44973.0,10325,464351180,82
2019-04-29,EVR,REG,42602.0,13740,585351120,141
2019-04-29,EVR,SUG,22143.0,899,19906800,20
2019-04-29,EVR,TRD,44187.0,3926,173478830,21
2019-04-29,SIB,DTL,46655.0,16680,778212660,96
2019-04-29,SIB,DTM,0.0,0,0,0
2019-04-29,SIB,DTZ,0.0,0,0,0
2019-04-29,SIB,MZT,19333.0,3705,71627530,28
2019-04-29,SIB,PRM,44508.0,2885,128405300,33
2019-04-29,SIB,REG,42965.0,5760,247476540,48
2019-04-29,SIB,SUG,20568.0,1961,40332952,34
2019-04-29,SIB,TRD,41423.0,2395,99208085,27
2019-04-30,DAL,DTL,51341.0,2015,103451660,17
2019-04-30,DAL,DTM,0.0,0,0,0
2019-04-30,DAL,DTZ,0.0,0,0,0
2019-04-30,DAL,MZT,18997.0,3185,60505640,23
2019-04-30,DAL,PRM,45841.0,1200,55009380,12
2019-04-30,DAL,REG,45098.0,2760,124470240,24
2019-04-30,DAL,TRD,40979.0,2535,103883000,24
2019-04-30,EVR,DTL,47027.0,20595,968530745,138
2019-04-30,EVR,DTM,0.0,0,0,0
2019-04-30,EVR,DTZ,0.0,0,0,0
2019-04-30,EVR,MZT,19735.0,3705,73118110,33
2019-04-30,EVR,PRM,45194.0,6360,287435400,64
2019-04-30,EVR,REG,43242.0,14285,617718360,127
2019-04-30,EVR,SUG,21821.0,744,16234700,16
2019-04-30,EVR,TRD,44175.0,4375,193266225,26
2019-04-30,SIB,DTL,47136.0,12790,602866380,72
2019-04-30,SIB,DTM,0.0,0,0,0
2019-04-30,SIB,DTZ,0.0,0,0,0
2019-04-30,SIB,MZT,18555.0,3770,69953520,28
2019-04-30,SIB,PRM,44657.0,2640,117895560,27
2019-04-30,SIB,REG,43065.0,5825,250853760,45
2019-04-30,SIB,SUG,20687.0,1316,27223716,29
2019-04-30,SIB,TRD,41085.0,2850,117092445,28
2019-05-06,DAL,DTL,49660.0,2665,132344810,21
2019-05-06,DAL,DTM,0.0,0,0,0
2019-05-06,DAL,DTZ,0.0,0,0,0
2019-05-06,DAL,MZT,20857.0,1430,29825705,15
2019-05-06,DAL,PRM,46569.0,1260,58677060,15
2019-05-06,DAL,REG,45443.0,2940,133602240,33
2019-05-06,DAL,TRD,40979.0,0,0,0
2019-05-06,EVR,DTL,46793.0,19120,894677910,137
2019-05-06,EVR,DTM,0.0,0,0,0
2019-05-06,EVR,DTZ,0.0,0,0,0
2019-05-06,EVR,MZT,18993.0,3575,67899715,23
2019-05-06,EVR,PRM,45463.0,7645,347565140,76
2019-05-06,EVR,REG,43314.0,11945,517382840,133
2019-05-06,EVR,SUG,21805.0,1303,28411840,18
2019-05-06,EVR,TRD,44537.0,1678,74733810,24
2019-05-06,SIB,DTL,46499.0,11190,520327440,72
2019-05-06,SIB,DTM,0.0,0,0,0
2019-05-06,SIB,DTZ,0.0,0,0,0
2019-05-06,SIB,MZT,19362.0,2665,51600445,18
2019-05-06,SIB,PRM,45054.0,3125,140793540,32
2019-05-06,SIB,REG,43317.0,7805,338093060,61
2019-05-06,SIB,SUG,20890.0,1853,38708680,29
2019-05-06,SIB,TRD,41176.0,2850,117350455,33
2019-05-07,DAL,DTL,49922.0,2665,133043430,22
2019-05-07,DAL,DTM,0.0,0,0,0
2019-05-07,DAL,DTZ,0.0,0,0,0
2019-05-07,DAL,MZT,19519.0,2665,52017680,22
2019-05-07,DAL,PRM,46771.0,1200,56124600,13
2019-05-07,DAL,REG,45280.0,2940,133123560,32
2019-05-07,DAL,TRD,40979.0,0,0,0
2019-05-07,EVR,DTL,46965.0,20305,953626870,149
2019-05-07,EVR,DTM,0.0,0,0,0
2019-05-07,EVR,DTZ,0.0,0,0,0
2019-05-07,EVR,MZT,18940.0,5655,107105765,31
2019-05-07,EVR,PRM,46188.0,8145,376202500,79
2019-05-07,EVR,REG,43995.0,14565,640790620,145
2019-05-07,EVR,SUG,23511.0,852,20031592,16
2019-05-07,EVR,TRD,44383.0,2611,115883863,19
2019-05-07,SIB,DTL,46723.0,12825,599227425,76
2019-05-07,SIB,DTM,0.0,0,0,0
2019-05-07,SIB,DTZ,0.0,0,0,0
2019-05-07,SIB,MZT,19002.0,5330,101281115,31
2019-05-07,SIB,PRM,45439.0,2765,125637620,32
2019-05-07,SIB,REG,43670.0,6325,276211960,59
2019-05-07,SIB,SUG,21301.0,3324,70804384,52
2019-05-07,SIB,TRD,41480.0,2330,96647385,19
2019-05-08,DAL,DTL,50213.0,2730,137081230,19
2019-05-08,DAL,DTM,0.0,0,0,0
2019-05-08,DAL,DTZ,0.0,0,0,0
2019-05-08,DAL,MZT,18983.0,3575,67865915,29
2019-05-08,DAL,PRM,48091.0,1380,66365340,18
2019-05-08,DAL,REG,46095.0,3420,157645500,34
2019-05-08,DAL,TRD,40979.0,0,0,0
2019-05-08,EVR,DTL,47353.0,24140,1143101180,152
2019-05-08,EVR,DTM,0.0,0,0,0
2019-05-08,EVR,DTZ,0.0,0,0,0
2019-05-08,EVR,MZT,18998.0,3965,75326615,32
2019-05-08,EVR,PRM,47191.0,9855,465071640,82
2019-05-08,EVR,REG,44845.0,15045,674695570,150
2019-05-08,EVR,SUG,23292.0,609,14185100,16
2019-05-08,EVR,TRD,44223.0,2678,118428150,19
2019-05-08,SIB,DTL,47214.0,14185,669736680,67
2019-05-08,SIB,DTM,0.0,0,0,0
2019-05-08,SIB,DTZ,0.0,0,0,0
2019-05-08,SIB,MZT,18769.0,5135,96379010,35
2019-05-08,SIB,PRM,46449.0,3180,147706380,33
2019-05-08,SIB,REG,44119.0,6985,308172080,62
2019-05-08,SIB,SUG,21046.0,2734,57539716,46
2019-05-08,SIB,TRD,41542.0,2395,99493135,21
2019-05-13,DAL,DTL,50754.0,2535,128660220,20
2019-05-13,DAL,DTM,0.0,0,0,0
2019-05-13,DAL,DTZ,0.0,0,0,0
2019-05-13,DAL,MZT,17922.0,2665,47762000,15
2019-05-13,DAL,PRM,48752.0,1380,67277520,18
2019-05-13,DAL,REG,46744.0,3480,162667440,34
2019-05-13,DAL,TRD,40979.0,0,0,0
2019-05-13,EVR,DTL,47445.0,23095,1095747155,141
2019-05-13,EVR,DTM,0.0,0,0,0
2019-05-13,EVR,DTZ,0.0,0,0,0
2019-05-13,EVR,MZT,19159.0,5980,114569975,46
2019-05-13,EVR,PRM,47363.0,8465,400930820,91
2019-05-13,EVR,REG,45323.0,12280,556566850,137
2019-05-13,EVR,SUG,22116.0,863,19086344,20
2019-05-13,EVR,TRD,44178.0,2743,121179275,21
2019-05-13,SIB,DTL,47324.0,13310,629879845,74
2019-05-13,SIB,DTM,0.0,0,0,0
2019-05-13,SIB,DTZ,0.0,0,0,0
2019-05-13,SIB,MZT,17578.0,3315,58272695,23
2019-05-13,SIB,PRM,46597.0,3240,150973620,38
2019-05-13,SIB,REG,45060.0,7150,322178880,59
2019-05-13,SIB,SUG,20287.0,2834,57493816,56
2019-05-13,SIB,TRD,41933.0,2330,97703655,21
2019-05-14,DAL,DTL,50317.0,2600,130823875,21
2019-05-14,DAL,DTM,0.0,0,0,0
2019-05-14,DAL,DTZ,0.0,0,0,0
2019-05-14,DAL,MZT,18037.0,3250,58620250,19
2019-05-14,DAL,PRM,48984.0,1380,67598220,17
2019-05-14,DAL,REG,47564.0,3480,165521640,41
2019-05-14,DAL,TRD,40979.0,0,0,0
2019-05-14,EVR,DTL,47172.0,24545,1157837175,154
2019-05-14,EVR,DTM,0.0,0,0,0
2019-05-14,EVR,DTZ,0.0,0,0,0
2019-05-14,EVR,MZT,19047.0,5265,100284340,39
2019-05-14,EVR,PRM,48229.0,14730,710411920,98
2019-05-14,EVR,REG,46264.0,17665,817250920,143
2019-05-14,EVR,SUG,21711.0,816,17716050,18
2019-05-14,EVR,TRD,44719.0,1989,88946325,25
2019-05-14,SIB,DTL,46905.0,16680,782380015,87
2019-05-14,SIB,DTM,0.0,0,0,0
2019-05-14,SIB,DTZ,0.0,0,0,0
2019-05-14,SIB,MZT,18077.0,5395,97524180,25
2019-05-14,SIB,PRM,47927.0,2940,140906100,34
2019-05-14,SIB,REG,46062.0,8300,382318640,61
2019-05-14,SIB,SUG,19435.0,2417,46974372,39
2019-05-14,SIB,TRD,42791.0,2330,99702625,23
2019-05-15,DAL,DTL,50162.0,2600,130420225,22
2019-05-15,DAL,DTM,0.0,0,0,0
2019-05-15,DAL,DTZ,0.0,0,0,0
2019-05-15,DAL,MZT,18280.0,3640,66537380,17
2019-05-15,DAL,PRM,49738.0,1380,68638440,17
2019-05-15,DAL,REG,48601.0,3360,163298880,32
2019-05-15,DAL,TRD,40979.0,0,0,0
2019-05-15,EVR,DTL,47431.0,18390,872247320,132
2019-05-15,EVR,DTM,0.0,0,0,0
2019-05-15,EVR,DTZ,0.0,0,0,0
2019-05-15,EVR,MZT,18864.0,5265,99320910,32
2019-05-15,EVR,PRM,50760.0,8770,445162760,79
2019-05-15,EVR,REG,49388.0,14825,732181260,140
2019-05-15,EVR,SUG,22347.0,1099,24559300,25
2019-05-15,EVR,TRD,44595.0,1808,80628556,23
2019-05-15,SIB,DTL,47279.0,11185,528815305,72
2019-05-15,SIB,DTM,0.0,0,0,0
2019-05-15,SIB,DTZ,0.0,0,0,0
2019-05-15,SIB,MZT,18278.0,5915,108113395,23
2019-05-15,SIB,PRM,49821.0,2880,143484600,31
2019-05-15,SIB,REG,48212.0,8350,402570920,66
2019-05-15,SIB,SUG,20070.0,2452,49212572,40
2019-05-15,SIB,TRD,44304.0,2330,103227655,31
2019-05-16,DAL,DTL,50146.0,2665,133638375,24
2019-05-16,DAL,DTM,0.0,0,0,0
2019-05-16,DAL,DTZ,0.0,0,0,0
2019-05-16,DAL,MZT,19651.0,1365,26823615,16
2019-05-16,DAL,PRM,50126.0,1380,69173880,13
2019-05-16,DAL,REG,48519.0,3420,165934920,36
2019-05-16,DAL,TRD,40979.0,0,0,0
